Unnamed: 0,text,timestamp,source,symbols,company_names,Sentiment
18190,"['Join', 'u', 'get', 'premium', 'trading', 'signal', 'Join', 'Us', 'GLW', 'ION', 'DOPE', 'CLAM', 'PRO', 'EGC']",Wed Jul 18 05:34:23 +0000 2018,RonaldF05176792,GLW,Corning Incorporated,1
18194,"['Get', 'notified', 'important', 'coin', 'listing', 'exchange', 'Join', 'Us', 'REN', 'AKS', 'JINN']",Wed Jul 18 05:34:59 +0000 2018,DeweyRange,WPX,WPX Energy,1
18195,"['Kinross', 'Gold', 'Co', 'K', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'National', 'Bank', 'Financial', 'Forecasts']",Wed Jul 18 05:34:59 +0000 2018,OlympiaReport,K,Kellogg Company,1
18197,"['Binance', 'one', 'top', 'crypto', 'exchange', 'Sign', 'Register', 'BONUS']",Wed Jul 18 05:35:33 +0000 2018,carolgibson394,DG,Dollar General Corporation,1
18200,"['Short', 'sale', 'volume', 'short', 'interest', 'AEO', 'BKE', 'ANF', 'GPS', 'EXPR']",Wed Jul 18 05:36:01 +0000 2018,shortvolumes,GPS,The Gap,1
18204,"['Bitmex', 'allows', 'go', 'long', 'short', 'trade', 'Register', 'BONUS', 'PRE', 'LINK']",Wed Jul 18 05:38:08 +0000 2018,JustinA25256101,ESV,Ensco plc,1
18208,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'FLIK']",Wed Jul 18 05:39:41 +0000 2018,melaniebower89a,PG,The Procter & Gamble Company,1
18226,"['Coin', 'listing', 'pump', 'Our', 'bot', 'detects', 'official', 'announcement', 'Join', 'Us']",Wed Jul 18 05:43:44 +0000 2018,victorblake392,WPX,WPX Energy,1
18229,"['Coin', 'listing', 'pump', 'Our', 'bot', 'detects', 'official', 'announcement', 'Join', 'Us']",Wed Jul 18 05:44:54 +0000 2018,oliverpaige625,SWN,Southwestern Energy Company,1
18231,"['Morgan', 'Stanley', 'Boosts', 'Consolidated', 'Edison', 'ED', 'Price', 'Target']",Wed Jul 18 05:45:26 +0000 2018,ledgerzette,ED,Consolidated Edison,1
18234,"['We', 'faster', 'coin', 'listing', 'bot', 'Join', 'Us', 'CLF', 'BCC', 'CREA', 'DNR', 'CDT']",Wed Jul 18 05:46:37 +0000 2018,AmosPatterson13,VALE,Vale S.A.,1
18237,"['Oasis', 'Petroleum', 'Inc', 'OAS', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'SunTrust', 'Banks', 'Forecasts']",Wed Jul 18 05:47:21 +0000 2018,TickerReport,OAS,Oasis Petroleum Inc.,1
18241,"['MTB', '1c', '4m', 'mcap', 'MTB', 'New', 'rich', 'VANADIUM', 'hunter', 'new', 'Rich', 'zone', 'Discovery']",Wed Jul 18 05:47:39 +0000 2018,gassin123Charts,MTB,M&T Bank Corporation,1
18244,"['Prudential', 'Financial', 'Inc', 'PRU', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'Langen', 'Mcalenn', 'Forecasts']",Wed Jul 18 05:48:37 +0000 2018,TranscriptDaily,PRU,Prudential Financial,1
18245,"['Regency', 'Centers', 'Corp', 'REG', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'SunTrust', 'Banks', 'Forecasts']",Wed Jul 18 05:49:25 +0000 2018,OlympiaReport,REG,Regency Centers Corporation,1
18252,"['Binance', 'one', 'top', 'crypto', 'exchange', 'Sign', 'Register', 'BONUS']",Wed Jul 18 05:50:46 +0000 2018,RickyGr92298314,RAD,Rite Aid Corporation,1
18253,"['Sometimes', 'gotta', 'call', 'like', 'Not', 'saying', 'ctl', 'ctl', 'bad', 'project', 'cause', 'hxx', 'Ctl', 'great']",Wed Jul 18 05:50:50 +0000 2018,PrimeBtc,CTL,CenturyLink,1
18254,"['Intercontinental', 'Exchange', 'Inc', 'ICE', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'Jefferies', 'Financial', 'Group', 'Forecasts']",Wed Jul 18 05:51:08 +0000 2018,dailypoliticaln,ICE,Intercontinental Exchange,1
18256,"['Oasis', 'Petroleum', 'Inc', 'OAS', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'SunTrust', 'Banks', 'Forecasts']",Wed Jul 18 05:51:10 +0000 2018,dailypoliticaln,OAS,Oasis Petroleum Inc.,1
18258,"['Regency', 'Centers', 'Corp', 'REG', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'SunTrust', 'Banks', 'Forecasts']",Wed Jul 18 05:51:31 +0000 2018,dispatchtribune,REG,Regency Centers Corporation,1
18266,"['Intercontinental', 'Exchange', 'Inc', 'ICE', 'Post', 'Q2', 'Earnings', 'Per', 'Share', 'Jefferies', 'Financial', 'Group', 'Forecasts']",Wed Jul 18 05:52:19 +0000 2018,TickerReport,ICE,Intercontinental Exchange,1
18271,"['RT', 'dfstoken', 'Thank', 'everyone', 'voted', 'There', 'still', 'time', 'join', 'AIRDROP', 'amp', 'Receive', 'DFS', 'When', 'Tag', 'Friends']",Wed Jul 18 05:54:35 +0000 2018,TilakDa88735660,DFS,Discover Financial Services,1
18273,"['Delta', 'Air', 'Lines', 'Inc', 'DAL', 'Forecasted', 'Earn', 'Q2', 'Earnings', 'Per', 'Share']",Wed Jul 18 05:55:21 +0000 2018,TheMarketsDaily,DAL,Delta Air Lines,1
18274,"['RT', 'Omnicom', 'We', 'continue', 'transform', 'way', 'organized', 'manner', 'allows', 'management', 'people', 'agency', 'effect', 'change']",Wed Jul 18 05:55:47 +0000 2018,Johnwritlarge,OMC,Omnicom Group Inc.,1
18275,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'PAYX']",Wed Jul 18 05:56:01 +0000 2018,melaniebower89a,RF,Regions Financial Corporation,1
18279,"['Delta', 'Air', 'Lines', 'Inc', 'DAL', 'Forecasted', 'Earn', 'Q2', 'Earnings', 'Per', 'Share']",Wed Jul 18 05:56:18 +0000 2018,dispatchtribune,DAL,Delta Air Lines,1
18283,"['Blue', 'Apron', 'APRN', 'Shares', 'Gap', 'Down', 'After', 'Insider', 'Selling']",Wed Jul 18 05:57:29 +0000 2018,TranscriptDaily,APRN,Blue Apron Holdings,1
18286,"['National', 'Bank', 'Financial', 'Weighs', 'Goldcorp', 'Inc', 'Q2', 'Earnings', 'GG']",Wed Jul 18 05:57:52 +0000 2018,ZolmaxNews,GG,Goldcorp Inc.,1
18290,"['Short', 'sale', 'volume', 'short', 'interest', 'AMTD', 'MS', 'BAC', 'IBKR', 'ETFC']",Wed Jul 18 06:00:01 +0000 2018,shortvolumes,AMTD,TD Ameritrade Holding Corporation,1
18295,"['Charles', 'Schwab', 'Co', 'Common', 'Stock', 'SCHW', 'Shares', 'Gap', 'Up', 'After', 'Better', 'Than', 'Expected', 'Earnings']",Wed Jul 18 06:01:49 +0000 2018,dispatchtribune,SCHW,The Charles Schwab Corporation,1
18296,"['Coin', 'listing', 'pump', 'Our', 'bot', 'detects', 'official', 'announcement', 'Join', 'Us']",Wed Jul 18 06:03:02 +0000 2018,victorblake392,CHK,Chesapeake Energy Corporation,1
18297,"['RT', 'themotleyfool', 'When', 'investing', 'income', 'want', 'steadiness', 'good', 'reason', 'feel', 'pretty', 'safe', 'Verizon', 'E']",Wed Jul 18 06:04:43 +0000 2018,BenRichards07,LLY,Eli Lilly and Company,1
18301,"['Our', 'bot', 'detects', 'coin', 'listing', 'faster', 'official', 'announcement', 'Join', 'Us', 'DBIX']",Wed Jul 18 06:05:45 +0000 2018,AmosPatterson13,HPE,Hewlett Packard Enterprise Company,1
18303,"['Our', 'bot', 'detects', 'coin', 'listing', 'faster', 'official', 'announcement', 'Join', 'Us', 'TCT', 'UGC']",Wed Jul 18 06:06:34 +0000 2018,OscarBo58830892,GLW,Corning Incorporated,1
18304,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'CIG']",Wed Jul 18 06:06:40 +0000 2018,oliverpaige625,RF,Regions Financial Corporation,1
18311,"['CME', 'Group', 'Inc', 'CME', 'Expected', 'Post', 'Q2', 'Earnings', 'Per', 'Share']",Wed Jul 18 06:10:08 +0000 2018,ThisLincolnian,CME,CME Group Inc.,1
18312,"['Huge', 'coin', 'selection', 'low', 'fee', 'reliable', 'Join', 'Binance', 'Register', 'BONUS']",Wed Jul 18 06:10:53 +0000 2018,chloeball366,RAD,Rite Aid Corporation,1
18313,"['RT', 'ResearchPool', 'RRC', 'Range', 'Resources', 'Corp', 'Slightly', 'Raising', 'Range', 'Resources', 'Fair', 'Value', 'Estimate', 'Reflect', 'Updated', 'NGL', 'Forecast', 'To', 'refl']",Wed Jul 18 06:11:00 +0000 2018,freestoneinvest,RRC,Range Resources Corporation,1
18314,"['Btw', 'Estimated', 'Earnings', 'Per', 'Share', 'ALB', 'current', 'price']",Wed Jul 18 06:11:02 +0000 2018,1MinuteStock,ALB,Albemarle Corporation,1
18315,"['RT', 'ResearchPool', 'RRC', 'Range', 'Resources', 'Corp', 'Morningstar', 'Slightly', 'Raising', 'Range', 'Resources', 'Fair', 'Value', 'Estimate', 'Reflect', 'Updated', 'NGL', 'For']",Wed Jul 18 06:11:03 +0000 2018,freestoneinvest,RRC,Range Resources Corporation,1
18321,"['RT', 'paulwimmers', 'Best', 'performing', 'HOT', 'IPO', 'YTD', 'IQ', 'HUYA', 'CVNA', 'See', 'comp', 'chart', 'APRN', 'AVLR', 'AYX', 'BILI', 'BSTI', 'CBLK', 'CDAY', 'CV']",Wed Jul 18 06:12:07 +0000 2018,Magyar4Steven,APRN,Blue Apron Holdings,1
18326,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'ODN']",Wed Jul 18 06:12:51 +0000 2018,MarcelinoGrant3,WPX,WPX Energy,1
18327,"['Free', 'chrome', 'extension', 'hide', 'tweet', 'shill', 'crypto', 'cash', 'tag', 'amp', 'promote', 'group', 'No']",Wed Jul 18 06:12:54 +0000 2018,shillkill_fan,BAX,Baxter International Inc.,1
18328,"['Yamana', 'Gold', 'Inc', 'AUY', 'Expected', 'Post', 'Q2', 'Earnings', 'Per', 'Share']",Wed Jul 18 06:13:04 +0000 2018,ZolmaxNews,AUY,Yamana Gold Inc.,1
18329,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'BCX']",Wed Jul 18 06:13:12 +0000 2018,melaniebower89a,MGM,MGM Resorts International,1
18337,"['Notice', 'increasing', 'gap', 'Increased', 'v', 'Reduced', 'position', 'Investors', 'getting', 'committed', 'This', 'pair', 'nicely']",Wed Jul 18 06:16:00 +0000 2018,freestoneinvest,RRC,Range Resources Corporation,1
18340,"['Regions', 'Financial', 'Corp', 'RF', 'Expected', 'Post', 'Earnings', 'Per', 'Share']",Wed Jul 18 06:16:24 +0000 2018,dailypoliticaln,RF,Regions Financial Corporation,1
18341,"['RT', 'MorganLBrennan', 'With', 'Helsinki2018', 'underway', 'worth', 'noting', 'past', 'year', 'U', 'S', 'ha', 'approved', 'foreign', 'military', 'sale', 'Javelin']",Wed Jul 18 06:16:27 +0000 2018,SheraAlUzza,LMT,Lockheed Martin Corporation,1
18344,"['Flex', 'Ltd', 'FLEX', 'Expected', 'Announce', 'Earnings', 'Per', 'Share']",Wed Jul 18 06:17:11 +0000 2018,ConsumerFeed,FLEX,Flex Ltd.,1
18347,"['Short', 'sale', 'volume', 'short', 'interest', 'EMB', 'SGEN', 'PLD', 'BLMN', 'RDC']",Wed Jul 18 06:18:01 +0000 2018,shortvolumes,PLD,Prologis,1
18348,"['RT', 'dfstoken', 'AIRDROP', 'VOTE', 'FOR', 'DFS', 'WOLFEX', 'amp', 'RECEIVE', 'DFS', 'RULES', 'Retweet', 'Tag', 'Friends', 'Follow', 'Wolf_Exchange', 'Join']",Wed Jul 18 06:18:08 +0000 2018,lastbtaken,DFS,Discover Financial Services,1
18349,"['lt', 'Must', 'read', 'buying', 'Tim', 'Sykes', 'stock', 'alert', 'CELG', 'ATVI', 'RHT']",Wed Jul 18 06:18:13 +0000 2018,Sw1ng_Trader,RHT,Red Hat,1
18351,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'ETP']",Wed Jul 18 06:19:30 +0000 2018,victorblake392,DKS,Dick's Sporting Goods,1
18352,"['Luk', 'Fook', 'Holdings', 'International', 'LKFLF', 'Signet', 'Jewelers', 'SIG', 'Financial', 'Comparison']",Wed Jul 18 06:19:59 +0000 2018,WatchlistN,SIG,Signet Jewelers Limited,1
18353,"['The', 'I', 'read', 'I', 'want', 'hold', 'DVMT', 'conversion', 'DHI', 'Lots', 'people', 'talking', 'strong']",Wed Jul 18 06:20:33 +0000 2018,freestoneinvest,DHI,D.R. Horton,1
18354,"['Cigna', 'Corporation', 'CI', 'prospect', 'touch', 'EPS', 'growth', 'next', 'year', 'CI', 'stock', 'stockmarket']",Wed Jul 18 06:22:02 +0000 2018,StocksPredictr,CI,Cigna Corporation,1
18360,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'SNAP']",Wed Jul 18 06:24:13 +0000 2018,oliverpaige625,NWL,Newell Brands Inc.,1
18362,"['GET', 'ADM', 'FOR', 'FREE', 'Follow', 'visit', 'Register']",Wed Jul 18 06:25:11 +0000 2018,lekf,ADM,Archer-Daniels-Midland Company,1
18375,"['GET', 'ADM', 'FOR', 'FREE', 'Follow', 'visit', 'Register']",Wed Jul 18 06:31:07 +0000 2018,free_doom34,ADM,Archer-Daniels-Midland Company,1
18382,"['Binance', 'fastest', 'growing', 'crypto', 'exchange', 'Join', 'u', 'Register', 'BONUS']",Wed Jul 18 06:32:23 +0000 2018,jesse_vallejo,SWN,Southwestern Energy Company,1
18399,"['discount', 'trade', 'sign', 'today', 'amp', 'enjoy', 'discount', 'Register', 'BONUS']",Wed Jul 18 06:34:39 +0000 2018,carolyn47529089,WLL,Whiting Petroleum Corporation,1
18419,"['Join', 'Binance', 'fastest', 'growing', 'exchange', 'world', 'Register', 'BONUS']",Wed Jul 18 06:39:07 +0000 2018,JamesCribbs17,PBR,Petríë_leo Brasileiro S.A. - Petrobras,1
18424,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'SLS']",Wed Jul 18 06:41:18 +0000 2018,victorblake392,GPS,The Gap,1
18426,"['We', 'faster', 'coin', 'listing', 'bot', 'Join', 'Us', 'REQ', 'APH', 'OAS', 'BIG', 'LKK']",Wed Jul 18 06:41:35 +0000 2018,RicardoPark10,APH,Amphenol Corporation,1
18434,"['Kucoin', 'give', 'dividend', 'holding', 'Kucoin', 'Shares', 'KCS', 'Register', 'BONUS', 'SOC']",Wed Jul 18 06:44:51 +0000 2018,MarcelinoGrant3,RIG,Transocean Ltd.,1
18437,"['Weatherford', 'International', 'plc', 'WFT', 'Short', 'Interest', 'Down', 'June']",Wed Jul 18 06:46:17 +0000 2018,ThisLincolnian,WFT,Weatherford International plc,1
18438,"['WPX', 'Energy', 'Inc', 'WPX', 'Sees', 'Significant', 'Drop', 'Short', 'Interest']",Wed Jul 18 06:46:23 +0000 2018,ConsumerFeed,WPX,WPX Energy,1
18439,"['Weatherford', 'International', 'plc', 'WFT', 'Short', 'Interest', 'Down', 'June']",Wed Jul 18 06:46:29 +0000 2018,WeekHerald,WFT,Weatherford International plc,1
18440,"['Huge', 'coin', 'selection', 'low', 'fee', 'reliable', 'Join', 'Binance', 'Register', 'BONUS']",Wed Jul 18 06:46:33 +0000 2018,carolgibson394,SLB,Schlumberger Limited,1
18443,"['Binance', 'one', 'top', 'crypto', 'exchange', 'Sign', 'Register', 'BONUS']",Wed Jul 18 06:48:02 +0000 2018,evanalsop4864,GLW,Corning Incorporated,1
18446,"['Short', 'Interest', 'Southwestern', 'Energy', 'SWN', 'Grows', 'By']",Wed Jul 18 06:48:36 +0000 2018,dispatchtribune,SWN,Southwestern Energy Company,1
18448,"['Verizon', 'Communications', 'Inc', 'VZ', 'Sees', 'Large', 'Increase', 'Short', 'Interest']",Wed Jul 18 06:48:39 +0000 2018,dispatchtribune,VZ,Verizon Communications Inc.,1
18450,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'MTNC']",Wed Jul 18 06:49:18 +0000 2018,melaniebower89a,GPS,The Gap,1
18451,"['BTC', 'X', 'great', 'news', 'GS', 'new', 'CEO', 'embracing', 'crypto', 'Now', 'good', 'stuff', 'coming', 'MA', 'driving', 'momentum', 'The', 'good', 'guy', 'winning']",Wed Jul 18 06:49:40 +0000 2018,janopetsa,MA,Mastercard Incorporated,1
18452,"['Omnicom', 'Group', 'Inc', 'OMC', 'Post', 'FY2018', 'Earnings', 'Per', 'Share', 'Jefferies', 'Financial', 'Group', 'Forecasts']",Wed Jul 18 06:49:45 +0000 2018,TheMarketsDaily,OMC,Omnicom Group Inc.,1
18454,"['Vale', 'SA', 'VALE', 'Sees', 'Large', 'Decline', 'Short', 'Interest']",Wed Jul 18 06:49:49 +0000 2018,TheMarketsDaily,VALE,Vale S.A.,1
18456,"['Short', 'Interest', 'Southwestern', 'Energy', 'SWN', 'Grows', 'By']",Wed Jul 18 06:49:56 +0000 2018,OlympiaReport,SWN,Southwestern Energy Company,1
18457,"['Verizon', 'Communications', 'Inc', 'VZ', 'Sees', 'Large', 'Increase', 'Short', 'Interest']",Wed Jul 18 06:49:58 +0000 2018,OlympiaReport,VZ,Verizon Communications Inc.,1
18458,"['RT', 'MorganLBrennan', 'With', 'Helsinki2018', 'underway', 'worth', 'noting', 'past', 'year', 'U', 'S', 'ha', 'approved', 'foreign', 'military', 'sale', 'Javelin']",Wed Jul 18 06:50:03 +0000 2018,JamesScranton5,LMT,Lockheed Martin Corporation,1
18469,"['MCCORMICK', 'amp', 'Co', 'SH', 'SH', 'NV', 'MKC', 'Post', 'FY2018', 'Earnings', 'Per', 'Share', 'Jefferies', 'Financial', 'Group', 'Forecasts']",Wed Jul 18 06:52:41 +0000 2018,ZolmaxNews,MKC,McCormick & Company,1
18470,"['Best', 'cheapest', 'exchange', 'trade', 'crypto', 'Check', 'Register', 'BONUS', 'QWARK']",Wed Jul 18 06:53:59 +0000 2018,carolyn47529089,GPS,The Gap,1
18471,"['Omnicom', 'Group', 'Inc', 'OMC', 'Post', 'FY2018', 'Earnings', 'Per', 'Share', 'Jefferies', 'Financial', 'Group', 'Forecasts']",Wed Jul 18 06:54:12 +0000 2018,dakotafinancial,OMC,Omnicom Group Inc.,1
18476,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'DB']",Wed Jul 18 06:56:32 +0000 2018,victorblake392,SWN,Southwestern Energy Company,1
18486,"['Get', 'notified', 'important', 'coin', 'listing', 'exchange', 'Join', 'Us', 'PASC', 'XP', 'FCX', 'GE']",Wed Jul 18 06:58:32 +0000 2018,RicardoPark10,MRO,Marathon Oil Corporation,1
18488,"['Short', 'sale', 'vol', 'short', 'interest', 'RDC', 'SDRL', 'RIG', 'ESV', 'DO']",Wed Jul 18 07:00:01 +0000 2018,shortvolumes,ESV,Ensco plc,1
18491,"['RT', 'moonhumster', 'Binance', 'distributes', 'every', 'fork', 'meaning', 'get', 'free', 'airdrop', 'Register', 'BONUS', 'ENRG', 'UCT', 'LTC']",Wed Jul 18 07:01:03 +0000 2018,sansen_nn,WFT,Weatherford International plc,1
18493,"['Binance', 'ha', 'million', 'user', 'Join', 'u', 'today', 'Register', 'BONUS', 'PRSP', 'VIA']",Wed Jul 18 07:02:16 +0000 2018,PWestlake,WFT,Weatherford International plc,1
18511,"['RT', 'Want', 'alert', 'momentum', 'stock', 'SUBSCRIBE', 'XRF', 'LINK', 'ANDR']",Wed Jul 18 07:06:01 +0000 2018,MeyersCohen,GPS,The Gap,1
18515,"['Central', 'Bank', 'amp', 'Trust', 'Co', 'Cuts', 'Position', 'Masco', 'Corp', 'MAS']",Wed Jul 18 07:06:29 +0000 2018,ConsumerFeed,MAS,Masco Corporation,1
18516,"['Central', 'Bank', 'amp', 'Trust', 'Co', 'Cuts', 'Position', 'Intercontinental', 'Exchange', 'Inc', 'ICE']",Wed Jul 18 07:06:30 +0000 2018,ConsumerFeed,ICE,Intercontinental Exchange,1
18517,"['Central', 'Bank', 'amp', 'Trust', 'Co', 'Increases', 'Position', 'Marriott', 'International', 'Inc', 'MAR']",Wed Jul 18 07:06:32 +0000 2018,ConsumerFeed,MAR,Marriott International,1
18518,"['Central', 'Bank', 'amp', 'Trust', 'Co', 'Cuts', 'Position', 'Humana', 'Inc', 'HUM']",Wed Jul 18 07:06:33 +0000 2018,ConsumerFeed,HUM,Humana Inc.,1
18519,"['Central', 'Bank', 'amp', 'Trust', 'Co', 'Cuts', 'Position', 'Analog', 'Devices', 'Inc', 'ADI']",Wed Jul 18 07:06:35 +0000 2018,ConsumerFeed,ADI,Analog Devices,1
18520,"['Central', 'Bank', 'amp', 'Trust', 'Co', 'Increases', 'Position', 'TJX', 'Companies', 'Inc', 'TJX']",Wed Jul 18 07:06:37 +0000 2018,ConsumerFeed,TJX,The TJX Companies,1
18533,"['DISCOVERY', 'COMMUNICATIONS', 'INC', 'Common', 'Stock', 'DISCA', 'Forecasted', 'Earn', 'FY2018', 'Earnings', 'Per', 'Share']",Wed Jul 18 07:08:13 +0000 2018,ledgerzette,DISCA,Discovery,1
18534,"['SunTrust', 'Banks', 'Weighs', 'LyondellBasell', 'Industries', 'NV', 'Q4', 'Earnings', 'LYB']",Wed Jul 18 07:08:24 +0000 2018,TheMarketsDaily,LYB,LyondellBasell Industries N.V.,1
18537,"['Two', 'NEO', 'project', 'working', 'Government', 'TKY', 'China', 'EFX', 'Singapore', 'Great', 'thing', 'come']",Wed Jul 18 07:09:31 +0000 2018,GoonOfCrypto,EFX,Equifax Inc.,1
18539,"['M', 'amp', 'T', 'Bank', 'Co', 'MTB', 'Forecasted', 'Earn', 'Q1', 'Earnings', 'Per', 'Share']",Wed Jul 18 07:10:17 +0000 2018,OlympiaReport,MTB,M&T Bank Corporation,1
18541,"['Parker', 'Hannifin', 'Corp', 'PH', 'Shares', 'Sold', 'Central', 'Bank', 'amp', 'Trust', 'Co']",Wed Jul 18 07:10:27 +0000 2018,ConsumerFeed,PH,Parker-Hannifin Corporation,1
18542,"['T', 'Mobile', 'Us', 'Inc', 'TMUS', 'Shares', 'Sold', 'Central', 'Bank', 'amp', 'Trust', 'Co']",Wed Jul 18 07:10:28 +0000 2018,ConsumerFeed,TMUS,T-Mobile US,1
18543,"['SunTrust', 'Banks', 'Inc', 'STI', 'Forecasted', 'Earn', 'Q1', 'Earnings', 'Per', 'Share']",Wed Jul 18 07:10:59 +0000 2018,WeekHerald,STI,SunTrust Banks,1
18547,"['SunTrust', 'Banks', 'Inc', 'STI', 'Forecasted', 'Earn', 'Q1', 'Earnings', 'Per', 'Share']",Wed Jul 18 07:11:15 +0000 2018,ThisLincolnian,STI,SunTrust Banks,1
18549,"['Binance', 'one', 'top', 'crypto', 'exchange', 'Sign', 'Register', 'BONUS']",Wed Jul 18 07:11:38 +0000 2018,carolyn47529089,RF,Regions Financial Corporation,1
18552,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'SHIFT']",Wed Jul 18 07:12:32 +0000 2018,oliverpaige625,GPS,The Gap,1
18553,"['Coin', 'listing', 'pump', 'Our', 'bot', 'detects', 'official', 'announcement', 'Join', 'Us']",Wed Jul 18 07:12:39 +0000 2018,victorblake392,APH,Amphenol Corporation,1
18554,"['Join', 'u', 'get', 'premium', 'trading', 'signal', 'Join', 'Us', 'UCT', 'OAS', 'DADI', 'ESV', 'NAS', 'WABI']",Wed Jul 18 07:12:39 +0000 2018,Michael40684539,ESV,Ensco plc,1
18558,"['GGP', 'Inc', 'GGP', 'Short', 'Interest', 'Update']",Wed Jul 18 07:13:18 +0000 2018,TheMarketsDaily,GGP,GGP Inc.,1
18561,"['Rite', 'Aid', 'Co', 'RAD', 'Sees', 'Large', 'Growth', 'Short', 'Interest']",Wed Jul 18 07:13:50 +0000 2018,dispatchtribune,RAD,Rite Aid Corporation,1
18562,"['M', 'amp', 'T', 'Bank', 'Co', 'MTB', 'Forecasted', 'Earn', 'Q1', 'Earnings', 'Per', 'Share']",Wed Jul 18 07:13:51 +0000 2018,dispatchtribune,MTB,M&T Bank Corporation,1
18568,"['Get', 'access', 'premium', 'paid', 'group', 'fraction', 'price', 'Join', 'Us', 'LMC']",Wed Jul 18 07:14:35 +0000 2018,RicardoPark10,DKS,Dick's Sporting Goods,1
18574,"['Join', 'u', 'get', 'premium', 'trading', 'signal', 'Join', 'Us', 'GNX', 'XUC', 'CTR', 'BKX', 'WGR', 'OST', 'DRT']",Wed Jul 18 07:15:25 +0000 2018,AmosPatterson13,NLY,Annaly Capital Management,1
18589,"['discount', 'trade', 'sign', 'today', 'amp', 'enjoy', 'discount', 'Register', 'BONUS']",Wed Jul 18 07:17:53 +0000 2018,AliKirk64922805,DKS,Dick's Sporting Goods,1
18591,"['Short', 'sale', 'volume', 'short', 'interest', 'UA', 'RYU', 'UA']",Wed Jul 18 07:18:01 +0000 2018,shortvolumes,UA,Under Armour,1
18592,"['Lockheed', 'win', '451M', 'U', 'S', 'defense', 'contract', 'LMT']",Wed Jul 18 07:18:02 +0000 2018,BEARZBEARZBEARZ,LMT,Lockheed Martin Corporation,1
18594,"['Bitmex', 'allows', 'go', 'long', 'short', 'trade', 'Register', 'BONUS', 'COB', 'MNE']",Wed Jul 18 07:19:19 +0000 2018,PWestlake,MGM,MGM Resorts International,1
18596,"['Netflix', 'netflix', 'stock', 'chart', 'comparing', 'year', 'Investment', 'NFLX', 'v', 'competitor', 'Entertainment', 'space']",Wed Jul 18 07:21:09 +0000 2018,bringbackdrexel,FOXA,Twenty-First Century Fox,1
18597,"['Partial', 'profit', 'signal', 'S', 'amp', 'P', 'Can', 'also', 'take', 'partial', 'profit', 'FB', 'GILD', 'OPK', 'PYPL', 'More', 'stock']",Wed Jul 18 07:21:23 +0000 2018,lunatictrader1,GILD,Gilead Sciences,1
18599,"['Blue', 'Apron', 'Holdings', 'Inc', 'Forecasted', 'Earn', 'Q1', 'Earnings', 'Per', 'Share', 'APRN']",Wed Jul 18 07:21:47 +0000 2018,ZolmaxNews,APRN,Blue Apron Holdings,1
18600,"['Binance', 'ha', 'stop', 'loss', 'feature', 'help', 'protect', 'asset', 'Register', 'BONUS']",Wed Jul 18 07:22:09 +0000 2018,evanalsop4864,ITUB,ItaíëŒ_ Unibanco Holding S.A.,1
18609,"['RT', 'CryptoDazzler', 'Would', 'enjoy', 'listening', 'soothing', 'Australian', 'accent', 'I', 'discus', 'amp', 'coming', 'project', 'cryptoland', 'crypto']",Wed Jul 18 07:24:24 +0000 2018,CryptoDazzler,CTL,CenturyLink,1
18610,"['RT', 'moonhumster', 'Binance', 'distributes', 'every', 'fork', 'meaning', 'get', 'free', 'airdrop', 'Register', 'BONUS', 'ENRG', 'UCT', 'LTC']",Wed Jul 18 07:24:26 +0000 2018,val97va,WFT,Weatherford International plc,1
18616,"['Join', 'Binance', 'fastest', 'growing', 'exchange', 'world', 'Register', 'BONUS']",Wed Jul 18 07:25:30 +0000 2018,danhodges4591,DKS,Dick's Sporting Goods,1
18617,"['RT', 'lunatictrader1', 'Partial', 'profit', 'signal', 'S', 'amp', 'P', 'Can', 'also', 'take', 'partial', 'profit', 'FB', 'GILD', 'OPK', 'PYPL', 'More', 'stock']",Wed Jul 18 07:25:39 +0000 2018,ReversalLevels,GILD,Gilead Sciences,1
