Unnamed: 0,text,timestamp,source,symbols,company_names,Sentiment
14067,"['EOG', 'Resources', 'anticipates', 'Q2', 'non', 'cash', 'net', 'loss', '9M', 'EOG']",Tue Jul 17 13:22:11 +0000 2018,tynerenergy,EOG,EOG Resources,-1
14094,"['Symantec', 'launch', 'Email', 'Threat', 'Isolation', 'premarket', 'SYMC']",Tue Jul 17 13:26:23 +0000 2018,MarketCurrents,SYMC,Symantec Corporation,-1
14095,"['Symantec', 'launch', 'Email', 'Threat', 'Isolation', 'premarket', 'SYMC']",Tue Jul 17 13:26:23 +0000 2018,SAlphaTech,SYMC,Symantec Corporation,-1
14112,"['MMM', 'watching', 'close', 'verge', 'cutting', 'loss', 'keep']",Tue Jul 17 13:28:17 +0000 2018,BmoreBullish,MMM,3M Company,-1
14115,"['RT', 'SAlphaTech', 'Symantec', 'launch', 'Email', 'Threat', 'Isolation', 'premarket', 'SYMC']",Tue Jul 17 13:28:49 +0000 2018,pbarc552,SYMC,Symantec Corporation,-1
14119,"['carlquintanilla', 'Cramer', 'buy', 'earning', 'call', 'MU', 'CCL', 'SLB', 'etc', 'anyone', 'listens', 'deserves', 'lose', 'money']",Tue Jul 17 13:30:00 +0000 2018,FTLslacker,CCL,Carnival Corporation,-1
14123,"['Critical', 'Comparison', 'Spring', 'Bank', 'Pharmaceuticals', 'SBPH', 'amp', 'Perrigo', 'PRGO']",Tue Jul 17 13:30:46 +0000 2018,EnterpriseLeade,PRGO,Perrigo Company plc,-1
14134,"['Qudian', 'QD', 'versus', 'Synchrony', 'Financial', 'SYF', 'Critical', 'Contrast']",Tue Jul 17 13:34:23 +0000 2018,WatchlistN,SYF,Synchrony Financial,-1
14148,"['Sierra', 'Wireless', 'SWIR', 'QUALCOMM', 'QCOM', 'Critical', 'Analysis']",Tue Jul 17 13:36:02 +0000 2018,TickerReport,QCOM,QUALCOMM Incorporated,-1
14183,"['HRL', 'clearly', 'le', 'NFLX', 'sub', 'mean', 'le', 'people', 'eating', 'spam']",Tue Jul 17 13:41:35 +0000 2018,harmongreg,HRL,Hormel Foods Corporation,-1
14193,"['Adage', 'Capital', 'Partners', 'Gp', 'LLC', 'Position', 'Mosaic', 'Co', 'New', 'MOS', 'Cut', 'Valuation', 'Declined']",Tue Jul 17 13:42:44 +0000 2018,mmahotstuff1,MOS,The Mosaic Company,-1
14198,"['Adage', 'Capital', 'Partners', 'Gp', 'LLC', 'Lowered', 'Position', 'Mosaic', 'Co', 'New', 'MOS', 'Million', 'Stock', 'Value', 'Declined']",Tue Jul 17 13:43:30 +0000 2018,bibeypost_stock,MOS,The Mosaic Company,-1
14207,"['ABT', 'CL', 'CVS', 'IVV', 'JNJ', 'LOW', 'MDT', 'MMM', 'MSFT', 'NKE', 'NOBL', 'PEP', 'QCOM', 'TXN', 'UTX', 'VIG', 'WBA', 'WMT']",Tue Jul 17 13:44:16 +0000 2018,SeekingAlpha,QCOM,QUALCOMM Incorporated,-1
14233,"['Cincinnati', 'Financial', 'CINF', 'Rating', 'Lowered', 'Sell', 'Zacks', 'Investment', 'Research']",Tue Jul 17 13:48:44 +0000 2018,ledgerzette,CINF,Cincinnati Financial Corporation,-1
14234,"['Critical', 'Survey', 'Xilinx', 'XLNX', 'amp', 'Alpha', 'Omega', 'Semiconductor', 'AOSL']",Tue Jul 17 13:48:55 +0000 2018,WatchlistN,XLNX,Xilinx,-1
14239,"['RT', 'MarketCurrents', 'Symantec', 'launch', 'Email', 'Threat', 'Isolation', 'premarket', 'SYMC']",Tue Jul 17 13:49:04 +0000 2018,sep_sal,SYMC,Symantec Corporation,-1
14248,"['ETR', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 13:49:53 +0000 2018,optioncharts,ETR,Entergy Corporation,-1
14250,"['Critical', 'Review', 'Vertex', 'Energy', 'VTNR', 'versus', 'Marathon', 'Petroleum', 'MPC']",Tue Jul 17 13:50:17 +0000 2018,dispatchtribune,MPC,Marathon Petroleum Corporation,-1
14259,"['CNBCFastMoney', 'NTNX', 'WHY', 'CROOK', 'INSIDER', 'KEEP', 'DUMPING']",Tue Jul 17 13:52:16 +0000 2018,sawa201200,NTNX,Nutanix,-1
14265,"['RT', 'randomdevtest13', 'Highs', 'Lows', 'FANG', 'Trading', 'Market', 'Recon', 'CMA']",Tue Jul 17 13:52:59 +0000 2018,Sarge986,CMA,Comerica Incorporated,-1
14315,"['Campbell', 'Soup', 'CPB', 'June', 'low', 'congrats', 'r', 'WSB']",Tue Jul 17 14:02:22 +0000 2018,Quick_Dirty,CPB,Campbell Soup Company,-1
14348,"['PPBC', 'GRANTED', 'CANCER', 'PATENT', 'BY', 'EU', 'UNKNOWN', 'BLOODIED', 'BIOTECH', 'w', 'mil', 'O', 'S', '52WKH', 'cent', 'UNKNOWN']",Tue Jul 17 14:08:47 +0000 2018,aaaamhim,MAT,Mattel,-1
14367,"['RT', 'Sarge986', 'Highs', 'Lows', 'FANG', 'Trading', 'Market', 'Recon', 'BAC', 'WFC', 'JPM', 'C', 'GS', 'NFLX', 'DIS', 'AMZN', 'GOOGL', 'WMT', 'MSFT', 'FB', 'CMA', 'JNJ', 'UNH', 'O']",Tue Jul 17 14:14:12 +0000 2018,LaurieInMadison,CMA,Comerica Incorporated,-1
14371,"['DDR', 'DDR', 'Corp', 'Taxable', 'Spin', 'Puerto', 'Rican', 'REIT', 'Properties', 'Completes', 'Today', 'Seek', 'Lower', 'Levels', 'With', 'separation']",Tue Jul 17 14:16:19 +0000 2018,ResearchPool,DDR,DDR Corp.,-1
14372,"['XYL', 'Xylem', 'Inc', 'Xylem', 'Inc', 'XYL', 'Report', 'Weakness', 'Expected', 'Intermediate', 'Term', 'The', 'following', 'report', 'highli']",Tue Jul 17 14:16:20 +0000 2018,ResearchPool,XYL,Xylem Inc.,-1
14377,"['ABC', 'Trade', 'Long', 'SL', 'Trades', 'still', 'open', 'Total', 'Risk', '6R', 'ABC']",Tue Jul 17 14:18:38 +0000 2018,TheDIYTrader,ABC,AmerisourceBergen Corporation,-1
14383,"['As', 'Hca', 'Healthcare', 'INC', 'HCA', 'Stock', 'Price', 'Rose', 'Shareholder', 'Chieftain', 'Capital', 'Management', 'INC', 'Cut', 'Its', 'Stake', 'Million']",Tue Jul 17 14:20:31 +0000 2018,reurope_stock,HCA,HCA Healthcare,-1
14388,"['Will', 'Netflix', 'Subscriber', 'Addition', 'Dip', 'Heat', 'Up', 'Streaming', 'War', 'NFLX', 'AAPL', 'AMZN', 'T', 'DIS', 'FOXA']",Tue Jul 17 14:21:23 +0000 2018,whotrades,FOXA,Twenty-First Century Fox,-1
14404,"['MONDELEZ', 'INTERNATIONAL', 'INC', 'Common', 'Stock', 'MDLZ', 'Lowered', 'Sell', 'Zacks', 'Investment', 'Research']",Tue Jul 17 14:25:23 +0000 2018,ConsumerFeed,MDLZ,Mondelez International,-1
14412,"['Long', 'ISRG', 'IchimokuCloud', 'Breakout', 'Risking', 'make']",Tue Jul 17 14:27:48 +0000 2018,KeeneOnMarket,ISRG,Intuitive Surgical,-1
14431,"['FE', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 14:31:47 +0000 2018,optioncharts,FE,FirstEnergy Corp.,-1
14436,"['RT', 'randomdevtest13', 'Highs', 'Lows', 'FANG', 'Trading', 'Market', 'Recon', 'CMA']",Tue Jul 17 14:33:34 +0000 2018,LaurieInMadison,CMA,Comerica Incorporated,-1
14449,"['GPS', 'Gap', 'Sues', 'Westfield', 'Over', 'Mall', 'Expenses', 'Tensions', 'Rise', 'Retail', 'World']",Tue Jul 17 14:38:02 +0000 2018,iamtito_,GPS,The Gap,-1
14459,"['POTUS', 'hate', 'half', 'TIP', 'SELL', 'RHI', 'Robert', 'Half', 'International', 'Inc']",Tue Jul 17 14:42:33 +0000 2018,DJT_stock_tips,RHI,Robert Half International Inc.,-1
14469,"['TraderPetri', 'Petri', 'stop', 'wasting', 'time', 'trying', 'scramble', 'algo', 'local', 'market', 'If', 'want']",Tue Jul 17 14:45:30 +0000 2018,CFDjoeStocks,BZUN,Baozun Inc.,-1
14493,"['Burning', 'Hit', 'This', 'Airport', 'La', 'x', 'Diego', 'shit', 'wa', 'hard', 'Show', 'wa', 'harder', 'Studio', 'wa', 'professional']",Tue Jul 17 14:50:31 +0000 2018,NegusLiveCGB,AN,AutoNation,-1
14498,"['Slumping', 'sale', 'loss', 'major', 'customer', 'ha', 'sent', 'Hasbro', 'stock', 'tumbling', 'percent', 'past', 'year']",Tue Jul 17 14:51:03 +0000 2018,usnews,HAS,Hasbro,-1
14504,"['RBIZ', 'BOUNCING', 'HARD', 'day', 'moving', 'average', 'low', 'Oversold', 'BIOAQ', 'IMTV', 'IDVV', 'DRUS', 'RBIZ', 'ANDI', 'COHO']",Tue Jul 17 14:51:12 +0000 2018,Drugdoctor2014,ADSK,Autodesk,-1
14528,"['RT', 'realmoney', 'Highs', 'Lows', 'FANG', 'Trading', 'Market', 'Recon', 'Sarge986', 'CMA', 'GS', 'JNJ', 'OMC', 'PGR', 'UNH', 'CSX', 'FNF', 'IBKR', 'UAL', 'BAC', 'WFC', 'JPM']",Tue Jul 17 14:57:54 +0000 2018,LaurieInMadison,CMA,Comerica Incorporated,-1
14546,"['Capital', 'One', 'Financial', 'COF', 'versus', 'Washington', 'Federal', 'WAFD', 'Critical', 'Comparison']",Tue Jul 17 15:01:39 +0000 2018,MareaInformativ,COF,Capital One Financial Corporation,-1
14553,"['NVDA', 'EA', 'ATVI', 'Eveningstar', 'Patterns', 'On', 'Electronic', 'Arts', 'amp', 'Activision', 'Charts', 'Could', 'Be', 'Bad', 'For', 'NVIDIA']",Tue Jul 17 15:03:33 +0000 2018,rightviewrob,EA,Electronic Arts Inc.,-1
14567,"['Discover', 'Financial', 'Services', 'DFS', 'Lowered', 'Hold', 'Zacks', 'Investment', 'Research']",Tue Jul 17 15:06:05 +0000 2018,MareaInformativ,DFS,Discover Financial Services,-1
14576,"['RT', 'Drugdoctor2014', 'RBIZ', 'BOUNCING', 'HARD', 'day', 'moving', 'average', 'low', 'Oversold', 'BIOAQ', 'IMTV', 'IDVV', 'DRUS', 'RBIZ', 'ANDI', 'COHO', 'FUSZ', 'B']",Tue Jul 17 15:07:13 +0000 2018,EkoorbWedman,ADSK,Autodesk,-1
14593,"['ICE', 'launch', 'oil', 'future', 'contract', 'based', 'Permian', 'crude', 'Houston', 'ICE', 'MMP', 'USO', 'OIL']",Tue Jul 17 15:11:23 +0000 2018,MarketCurrents,ICE,Intercontinental Exchange,-1
14596,"['CVS', 'responds', 'Trump', 'Administration', 'request', 'info', 'lower', 'drug', 'price', 'CVS', 'XLV', 'IBB', 'XBI']",Tue Jul 17 15:12:08 +0000 2018,SPrustydrg,CVS,CVS Health Corporation,-1
14599,"['WM', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 15:12:51 +0000 2018,optioncharts,WM,Waste Management,-1
14630,"['MMM', 'nasty', 'break', 'Just', 'need', 'broken', 'ton', 'upside']",Tue Jul 17 15:19:24 +0000 2018,PennyLoser,MMM,3M Company,-1
14635,"['Forget', 'trade', 'war', 'got', 'hawkish', 'Fed', 'Buy', 'bank', 'xlf', 'fa', 'dpst', 'kre', 'jpm', 'bac', 'wfc', 'c', 'g', 'usb', 'bbt']",Tue Jul 17 15:20:11 +0000 2018,joeshoWP7,BBT,BB&T Corporation,-1
14643,"['PyjamaTrader', 'tweetatmehomie', 'Well', 'hate', 'break', 'man', 'BOX', 'billion', 'amp', 'DBX', 'billio']",Tue Jul 17 15:20:58 +0000 2018,iDontTweetFam,CRM,salesforce.com,-1
14649,"['AIZ', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 15:23:06 +0000 2018,optioncharts,AIZ,Assurant,-1
14667,"['CSX', 'UNP', 'KSU', 'CSX', 'Earnings', 'Due', 'As', 'Trump', 'Trade', 'War', 'Heats', 'Up', 'Stock', 'Near', 'Key', 'Levels']",Tue Jul 17 15:27:01 +0000 2018,newswelldone,KSU,Kansas City Southern,-1
14668,"['sky', 'limit', 'maybe', 'maybe', 'BAC', 'JPM', 'GS', 'smh', 'spy', 'spx', 'AAPL', 'BAC', 'PG', 'YHOO', 'CHK', 'WFC', 'FB', 'CRM', 'GE']",Tue Jul 17 15:27:10 +0000 2018,StockToDiscover,CRM,salesforce.com,-1
14672,"['Stephens', 'downgrade', 'HRL', 'Overweight', 'Equal', 'Weight']",Tue Jul 17 15:27:34 +0000 2018,usratings,HRL,Hormel Foods Corporation,-1
14679,"['Important', 'message', 'NFLX', 'JPM', 'GS', 'smh', 'spy', 'spx', 'AAPL', 'BAC', 'PG', 'YHOO', 'CHK', 'WFC', 'FB', 'CRM', 'GE', 'MRO', 'NFLX', 'AMZN', 'TSLA']",Tue Jul 17 15:29:22 +0000 2018,StockToDiscover,CRM,salesforce.com,-1
14692,"['PHM', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Tue Jul 17 15:33:15 +0000 2018,optioncharts,PHM,PulteGroup,-1
14704,"['HTZ', 'welcome', 'new', 'sucker', 'short', 'See', 'ya', 'week', 'end']",Tue Jul 17 15:36:49 +0000 2018,MasterTraderAle,HTZ,Hertz Global Holdings,-1
14715,"['EXR', 'never', 'triggered', 'invalid', 'taking', 'yesterday', 'low', 'Fast', 'move', 'come', 'false', 'move']",Tue Jul 17 15:39:23 +0000 2018,TrueBubbleHead,EXR,Extra Space Storage Inc.,-1
14717,"['Somenthing', 'coming', 'NFLX', 'JPM', 'GS', 'smh', 'spy', 'spx', 'AAPL', 'BAC', 'PG', 'YHOO', 'CHK', 'WFC', 'FB', 'CRM', 'GE', 'MRO', 'NFLX', 'AMZN']",Tue Jul 17 15:39:54 +0000 2018,StockToDiscover,CRM,salesforce.com,-1
14718,"['Our', 'swing', 'trade', 'almost', 'expected', 'On', 'fire', 'morning', 'Last', 'one', 'broke']",Tue Jul 17 15:40:07 +0000 2018,stockspastor,DHI,D.R. Horton,-1
14745,"['Lincoln', 'National', 'LNC', 'Cut', 'Hold', 'Zacks', 'Investment', 'Research']",Tue Jul 17 15:43:03 +0000 2018,EnterpriseLeade,LNC,Lincoln National Corporation,-1
14751,"['Lincoln', 'National', 'LNC', 'Cut', 'Hold', 'Zacks', 'Investment', 'Research']",Tue Jul 17 15:43:23 +0000 2018,dispatchtribune,LNC,Lincoln National Corporation,-1
14755,"['Lincoln', 'National', 'LNC', 'Cut', 'Hold', 'Zacks', 'Investment', 'Research']",Tue Jul 17 15:44:10 +0000 2018,MareaInformativ,LNC,Lincoln National Corporation,-1
14788,"['Went', 'L', 'ntnx', 'Gonna', 'creepy', 'stop', 'little', 'b', 'e']",Tue Jul 17 15:53:25 +0000 2018,EscobarTrades,NTNX,Nutanix,-1
14794,"['RT', 'aaaamhim', 'PPBC', 'GRANTED', 'CANCER', 'PATENT', 'BY', 'EU', 'UNKNOWN', 'BLOODIED', 'BIOTECH', 'w', 'mil', 'O', 'S', '52WKH', 'cent', 'UNKNOWN', 'AAPL', 'MSFT']",Tue Jul 17 15:54:22 +0000 2018,cifs_ir,MAT,Mattel,-1
14799,"['RT', 'VolatilityQ', 'My', 'view', 'ha', 'changed', 'Tuesday', 'SPX', 'open', 'critical', 'Exposure', 'Net', 'long', 'volatility', 'SVXY', 'UVXY', 'hedged']",Tue Jul 17 15:56:40 +0000 2018,paulportesi,SQQQ,ProShares UltraPro Short QQQ,-1
14801,"['SQQQ', 'got', 'bc', 'SPY', 'broke', 'high']",Tue Jul 17 15:57:24 +0000 2018,TempestSea,SQQQ,ProShares UltraPro Short QQQ,-1
14843,"['Omnicom', 'OMC', 'Q2', 'Earnings', 'Surpass', 'Estimates', 'Revenues', 'Lag', 'OMC', 'TRU', 'IPG', 'IQV']",Tue Jul 17 16:04:36 +0000 2018,whotrades,IPG,The Interpublic Group of Companies,-1
14845,"['IFF', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 16:05:13 +0000 2018,optioncharts,IFF,International Flavors & Fragrances Inc.,-1
14850,"['If', 'rotation', 'financials', 'retail', 'continues', 'watch', 'BBY', 'look', 'putting', 'higher', 'low', 'ch']",Tue Jul 17 16:06:20 +0000 2018,OptionTrader23,BBY,Best Buy Co.,-1
14864,"['RT', 'RBIZ', 'BOUNCING', 'HARD', 'day', 'moving', 'average', 'low', 'Oversold', 'DIGAF', 'MSMY', 'INTV', 'KCPC', 'NVTQF', 'IMMD']",Tue Jul 17 16:10:16 +0000 2018,MeyersCohen,A,Agilent Technologies,-1
14872,"['Susquehanna', 'International', 'Group', 'Llp', 'Cut', 'Its', 'Stake', 'Norfolk', 'Southern', 'Corp', 'Call', 'NSC', 'Million', 'Valuati']",Tue Jul 17 16:11:15 +0000 2018,whatsonthorold2,NSC,Norfolk Southern Corporation,-1
14874,"['As', 'Norfolk', 'Southern', 'Corp', 'Call', 'NSC', 'Stock', 'Price', 'Rose', 'Susquehanna', 'International', 'Group', 'Llp', 'Cut', 'Position', 'M']",Tue Jul 17 16:11:32 +0000 2018,mmahotstuff1,NSC,Norfolk Southern Corporation,-1
14876,"['You', 'trade', 'low', 'fee', 'Binance', 'Register', 'BONUS', 'DG', 'LKK', 'XBY']",Tue Jul 17 16:12:33 +0000 2018,carolgibson394,KR,The Kroger Co.,-1
14877,"['Norfolk', 'Southern', 'Corp', 'Call', 'NSC', 'Stock', 'Rose', 'While', 'Susquehanna', 'International', 'Group', 'Llp', 'Cut', 'Its', 'Position', 'M']",Tue Jul 17 16:12:41 +0000 2018,bibeypost_stock,NSC,Norfolk Southern Corporation,-1
14914,"['Lowes', 'Cos', 'INC', 'LOW', 'Holder', 'Incline', 'Global', 'Management', 'LLC', 'Has', 'Cut', 'Stake', 'Million', 'Stock', 'Declined']",Tue Jul 17 16:20:05 +0000 2018,whatsonthorold2,LOW,Lowe's Companies,-1
14916,"['Incline', 'Global', 'Management', 'LLC', 'Has', 'Decreased', 'Its', 'Lowes', 'Cos', 'INC', 'LOW', 'Position', 'Share', 'Value', 'Declined']",Tue Jul 17 16:20:17 +0000 2018,mmahotstuff1,LOW,Lowe's Companies,-1
14918,"['Lowes', 'Cos', 'INC', 'LOW', 'Shareholder', 'Incline', 'Global', 'Management', 'LLC', 'Cut', 'Stake']",Tue Jul 17 16:20:50 +0000 2018,reurope_stock,LOW,Lowe's Companies,-1
14921,"['Incline', 'Global', 'Management', 'LLC', 'Holding', 'Lowes', 'Cos', 'INC', 'LOW', 'Has', 'Lowered', 'Stock', 'Value', 'Declined']",Tue Jul 17 16:21:24 +0000 2018,bibeypost_stock,LOW,Lowe's Companies,-1
14927,"['The', 'Mylan', 'MYL', 'Chart', 'Pattern', 'Suggests', 'Lower', 'Ahead']",Tue Jul 17 16:22:26 +0000 2018,ITMS,MYL,Mylan N.V.,-1
14928,"['FB', 'NFLX', 'JPM', 'GS', 'smh', 'spy', 'spx', 'AAPL', 'BAC', 'PG', 'YHOO', 'CHK', 'WFC', 'FB', 'CRM', 'GE', 'MRO', 'NFLX', 'AMZN', 'TSLA', 'SPY']",Tue Jul 17 16:22:35 +0000 2018,StockToDiscover,CRM,salesforce.com,-1
14943,"['added', 'TQQQ', 'market', 'going', 'much', 'higher', 'nothing', 'stop', 'period', 'get', 'long', 'u', 'walk', 'away']",Tue Jul 17 16:26:29 +0000 2018,punkcap,TQQQ,ProShares UltraPro QQQ,-1
14951,"['As', 'Constellation', 'Brands', 'INC', 'Call', 'STZ', 'Market', 'Valuation', 'Declined', 'Shareholder', 'Melvin', 'Capital', 'Management', 'LP', 'Has', 'Lowe']",Tue Jul 17 16:29:08 +0000 2018,whatsonthorold2,STZ,Constellation Brands,-1
14952,"['Melvin', 'Capital', 'Management', 'LP', 'Stake', 'Constellation', 'Brands', 'INC', 'Call', 'STZ', 'Has', 'Lowered', 'Million']",Tue Jul 17 16:29:30 +0000 2018,mmahotstuff1,STZ,Constellation Brands,-1
14961,"['Melvin', 'Capital', 'Management', 'LP', 'Cut', 'Its', 'Constellation', 'Brands', 'INC', 'Call', 'STZ', 'Holding', 'Million', 'Stock', 'Price']",Tue Jul 17 16:30:26 +0000 2018,bibeypost_stock,STZ,Constellation Brands,-1
15041,"['Accenture', 'Plc', 'Ireland', 'ACN', 'Shareholder', 'Crawford', 'Investment', 'Counsel', 'INC', 'Cut', 'Holding', 'Million']",Tue Jul 17 16:45:56 +0000 2018,reurope_stock,ACN,Accenture plc,-1
15061,"['CSX', 'earnings', 'due', 'Trump', 'trade', 'war', 'heat', 'stock', 'nears', 'key', 'level', 'CSX', 'UNP', 'KSU']",Tue Jul 17 16:49:32 +0000 2018,IBD_ANarayanan,KSU,Kansas City Southern,-1
15067,"['TVIX', 'Sell', 'Short', 'target', 'The', 'Grim', 'Contango', 'success', 'rate', 'Chart', 'look', 'weak', 'new', 'low']",Tue Jul 17 16:51:04 +0000 2018,stockhoot,TVIX,VelocityShares Daily 2x VIX ST ETN,-1
15092,"['ICE', 'launch', 'oil', 'future', 'contract', 'based', 'Permian', 'crude', 'Houston', 'ICE', 'MMP', 'USO', 'OIL']",Tue Jul 17 16:57:20 +0000 2018,TouTzuSays,ICE,Intercontinental Exchange,-1
15108,"['Office', 'Depot', 'ODP', 'Stock', 'Rating', 'Lowered', 'Zacks', 'Investment', 'Research']",Tue Jul 17 17:00:28 +0000 2018,OlympiaReport,ODP,Office Depot,-1
15128,"['Office', 'Depot', 'ODP', 'Stock', 'Rating', 'Lowered', 'Zacks', 'Investment', 'Research']",Tue Jul 17 17:04:37 +0000 2018,WeekHerald,ODP,Office Depot,-1
15139,"['VAR', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 17:07:11 +0000 2018,optioncharts,VAR,Varian Medical Systems,-1
15144,"['RT', 'MasterTraderAle', 'HTZ', 'welcome', 'new', 'sucker', 'short', 'See', 'ya', 'week', 'end']",Tue Jul 17 17:08:14 +0000 2018,mastertraderMTA,HTZ,Hertz Global Holdings,-1
15148,"['Trade', 'war', 'threat', 'Macau', 'casino', 'analyst', 'say', 'CDCNewswire', 'howardstutz', 'LVS', 'MGM']",Tue Jul 17 17:10:05 +0000 2018,DanBehringer221,WYNN,Wynn Resorts,-1
15183,"['RT', 'TouTzuSays', 'ICE', 'launch', 'oil', 'future', 'contract', 'based', 'Permian', 'crude', 'Houston', 'ICE', 'MMP', 'USO', 'OIL']",Tue Jul 17 17:15:52 +0000 2018,Pita_bite,ICE,Intercontinental Exchange,-1
15191,"['stopped', 'remaining', 'MMM', 'lost', '5min', '20sma']",Tue Jul 17 17:17:06 +0000 2018,kpak82,MMM,3M Company,-1
15196,"['What', 'Propelling', 'Anadarko', 'Petroleum', 'Corporation', 'APC', 'After', 'Lower', 'Shorts', 'Reported']",Tue Jul 17 17:17:48 +0000 2018,bibeypost_stock,APC,Anadarko Petroleum Corporation,-1
15203,"['PPBC', 'GRANTED', 'CANCER', 'PATENT', 'BY', 'EU', 'UNKNOWN', 'BLOODIED', 'BIOTECH', 'w', 'mil', 'O', 'S', '52WKH', 'cent', 'UNKNOWN']",Tue Jul 17 17:18:08 +0000 2018,aaaamhim,MAT,Mattel,-1
15208,"['ALXN', 'continues', 'give', 'target', 'met', 'target', 'course', 'use', 'trailing', 'stop', 'used', 'set']",Tue Jul 17 17:18:38 +0000 2018,Fibonacciqueen,ALXN,Alexion Pharmaceuticals,-1
15213,"['RT', 'Fibonacciqueen', 'ALXN', 'continues', 'give', 'target', 'met', 'target', 'course', 'use', 'trailing', 'stop', 'used', 'setup']",Tue Jul 17 17:19:07 +0000 2018,BeraneMila,ALXN,Alexion Pharmaceuticals,-1
15252,"['lt', 'mp', 'mode', 'dftl', 'href', 'name', 'MP', 'payButton', 'class', 'blue', 'ar', 'l', 'rn', 'none', 'gt', 'Suscribirme', 'lt', 'gt', 'lt', 'scr']",Tue Jul 17 17:27:37 +0000 2018,dukedelrock,MPC,Marathon Petroleum Corporation,-1
15301,"['RT', 'DanBehringer221', 'Trade', 'war', 'threat', 'Macau', 'casino', 'analyst', 'say', 'CDCNewswire', 'howardstutz', 'LVS', 'MGM', 'WY']",Tue Jul 17 17:36:40 +0000 2018,Brandenmart,WYNN,Wynn Resorts,-1
15321,"['ACIA', 'LITE', 'fire', 'today', 'People', 'finally', 'realizing', 'sale', 'impact', 'ZTE', 'Ban', 'uplift', 'likely']",Tue Jul 17 17:40:29 +0000 2018,msumak,LITE,Lumentum Holdings Inc.,-1
15339,"['An', 'Altman', 'Z', 'score', 'indicates', 'EL', 'danger', 'bankruptcy', 'moment']",Tue Jul 17 17:46:03 +0000 2018,ChartMill,EL,The EstíëŒ©e Lauder Companies Inc.,-1
15396,"['EOG', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 17:58:36 +0000 2018,optioncharts,EOG,EOG Resources,-1
15409,"['CGasparino', 'The', 'negativity', 'saying', 'cmcsa', 'night', 'drop', 'Ball', 'fox', 'brian', 'Roberts', 'might', 'opposite', 'An']",Tue Jul 17 18:01:14 +0000 2018,dannyhuynh,FOX,Twenty-First Century Fox,-1
15431,"['You', 'trade', 'low', 'fee', 'Binance', 'Register', 'BONUS', 'COVAL', 'REN']",Tue Jul 17 18:06:21 +0000 2018,evanalsop4864,KR,The Kroger Co.,-1
15438,"['WHR', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 18:08:51 +0000 2018,optioncharts,WHR,Whirlpool Corporation,-1
15440,"['AOTtrades', 'waited', 'day', 'FDX', 'Re', 'entered', 'half', 'size', 'Stop', 'Target', 'LET', 'S', 'GO']",Tue Jul 17 18:10:04 +0000 2018,87AlwaysRed,FDX,FedEx Corporation,-1
15444,"['SVM', 'full', 'exit', 'yesterday', 'small', 'loss', 'Miners', 'though', 'Still', 'long', 'EXR']",Tue Jul 17 18:10:39 +0000 2018,X16Trader,EXR,Extra Space Storage Inc.,-1
15453,"['You', 'trade', 'low', 'fee', 'Binance', 'Register', 'BONUS', 'SNOV', 'BAY']",Tue Jul 17 18:12:27 +0000 2018,jesse_vallejo,DG,Dollar General Corporation,-1
15465,"['The', 'purpose', 'CNC', 'token', 'pay', 'commission', 'service', 'electronic', 'platform', 'eCoinomicnet', 'To', 'asse']",Tue Jul 17 18:15:09 +0000 2018,erfanmaulida,CNC,Centene Corporation,-1
15472,"['Hormel', 'Foods', 'HRL', 'Loses', 'Overweight', 'Rating']",Tue Jul 17 18:16:13 +0000 2018,mmahotstuff1,HRL,Hormel Foods Corporation,-1
15484,"['HP', 'Max', 'Pain', 'maturity', 'maxpain', 'option']",Tue Jul 17 18:18:58 +0000 2018,optioncharts,HP,Helmerich & Payne,-1
15510,"['Edison', 'International', 'EIX', 'Rating', 'Lowered', 'Hold', 'Zacks', 'Investment', 'Research']",Tue Jul 17 18:26:58 +0000 2018,ConsumerFeed,EIX,Edison International,-1
15518,"['REG', 'Max', 'Pain', 'Maturity', 'maxpain', 'option']",Tue Jul 17 18:29:05 +0000 2018,optioncharts,REG,Regency Centers Corporation,-1
15541,"['Zacks', 'Investment', 'Research', 'Lowers', 'Western', 'Digital', 'WDC', 'Hold']",Tue Jul 17 18:32:50 +0000 2018,dakotafinancial,WDC,Western Digital Corporation,-1
15546,"['As', 'Air', 'Prods', 'amp', 'Chems', 'INC', 'APD', 'Stock', 'Price', 'Declined', 'Sir', 'Capital', 'Management', 'LP', 'Has', 'Cut', 'Its', 'Holding']",Tue Jul 17 18:33:59 +0000 2018,mmahotstuff1,APD,Air Products and Chemicals,-1
